cumulative_area_fraction,cumulative_contribution_fraction
0.5286624203821656,0.703207699842453
0.5299363057324841,0.7041609525619136
0.5312101910828025,0.7051141002841727
0.532484076433121,0.7060649281787407
0.5337579617834395,0.7070153468893265
0.535031847133758,0.7079653893865142
0.5363057324840764,0.7089151319510397
0.5375796178343949,0.7098647413250289
0.5388535031847134,0.7108142022694333
0.5401273885350318,0.7117633156574488
0.5414012738853503,0.712712019810513
0.5426751592356688,0.7136568002842584
0.5439490445859873,0.7146015444830547
0.5452229299363057,0.7155461157774893
0.5464968152866242,0.7164885083814402
0.5477707006369427,0.7174296978702673
0.5490445859872611,0.7183706552079476
0.5503184713375796,0.7193112946545892
0.5515923566878981,0.7202515410873062
0.5528662420382165,0.7211914015552882
0.554140127388535,0.7221306650880659
0.5554140127388535,0.7230690576483911
0.556687898089172,0.7240061327597058
0.5579617834394904,0.7249427683813396
0.5592356687898089,0.725879100432044
0.5605095541401274,0.7268149506260159
0.5617834394904458,0.7277504467646716
0.5630573248407643,0.7286856740075578
0.5643312101910828,0.7296208952421677
0.5656050955414013,0.7305555778776002
0.5668789808917197,0.7314901184598059
0.5681528662420382,0.7324242658073858
0.5694267515923567,0.7333578983616102
0.5707006369426751,0.7342905389715841
0.5719745222929936,0.7352230099875393
0.5732484076433121,0.7361526195654929
0.5745222929936306,0.7370821663980661
0.575796178343949,0.738011004721735
0.5770700636942675,0.7389395968689284
0.578343949044586,0.7398664229966875
0.5796178343949044,0.7407910199021432
0.5808917197452229,0.7417153970469154
0.5821656050955414,0.7426395355933194
0.5834394904458599,0.7435634735816913
0.5847133757961783,0.7444873493000671
0.5859872611464968,0.7454106631015492
0.5872611464968153,0.7463339193083955
0.5885350318471337,0.7472561442901121
0.5898089171974522,0.7481783038784526
0.5910828025477707,0.7490996290245531
0.5923566878980892,0.7500193171556628
0.5936305732484076,0.7509386800933084
0.5949044585987261,0.7518567594831866
0.5961783439490446,0.7527707022787198
0.597452229299363,0.7536844408486519
0.5987261146496815,0.75459769008093
0.6,0.7555097824104784
0.6012738853503184,0.7564212146777051
0.6025477707006369,0.7573318690522576
0.6038216560509554,0.7582420741172241
0.6050955414012739,0.7591514712642032
0.6063694267515923,0.7600602195764916
0.6076433121019108,0.7609668503157693
0.6089171974522293,0.7618724105642036
0.6101910828025477,0.7627777324998366
0.6114649681528662,0.7636829845604215
0.6127388535031847,0.764587725403203
0.6140127388535032,0.7654924547537693
0.6152866242038216,0.7663970028546507
0.6165605095541401,0.7672994826235655
0.6178343949044586,0.7682016767688696
0.619108280254777,0.7691032785073552
0.6203821656050955,0.7700046695725922
0.621656050955414,0.7709057076615684
0.6229299363057325,0.7718053753121816
0.6242038216560509,0.7727048825703805
0.6254777070063694,0.7736036652128081
0.6267515923566879,0.7745019736778129
0.6280254777070063,0.7753997723881247
0.6292993630573248,0.776296636633704
0.6305732484076433,0.7771930703091909
0.6318471337579618,0.7780893975166442
0.6331210191082802,0.7789849319302362
0.6343949044585987,0.7798794094758114
0.6356687898089172,0.7807729094102849
0.6369426751592356,0.7816651875263332
0.6382165605095541,0.7825572406863452
0.6394904458598726,0.7834492880498983
0.640764331210191,0.7843385989481801
0.6420382165605095,0.7852277308729207
0.643312101910828,0.7861159103705686
0.6445859872611465,0.7870035214242443
0.6458598726114649,0.7878909613690462
0.6471337579617834,0.788778273540454
0.6484076433121019,0.7896651109866165
0.6496815286624203,0.7905501755556337
0.6509554140127388,0.7914351714211219
0.6522292993630573,0.7923196990183937
0.6535031847133758,0.7932038929409216
0.6547770700636942,0.794087725418337
0.6560509554140127,0.7949715246998266
0.6573248407643312,0.7958542534392211
0.6585987261146496,0.796735570640813
0.6598726114649681,0.7976166942841492
0.6611464968152866,0.7984976981632543
0.6624203821656051,0.7993785538036982
0.6636942675159235,0.800258951154883
0.664968152866242,0.8011376034486025
0.6662420382165605,0.8020160986887962
0.6675159235668789,0.8028944087371992
0.6687898089171974,0.8037725817478281
0.6700636942675159,0.8046489048307359
0.6713375796178344,0.8055249472649604
0.6726114649681528,0.8063974672327354
0.6738853503184713,0.8072695890342779
0.6751592356687898,0.8081415692645756
0.6764331210191082,0.8090133882167864
0.6777070063694267,0.8098847605193437
0.6789808917197452,0.810755402190244
0.6802547770700637,0.8116255364956897
0.6815286624203821,0.812495084616161
0.6828025477707006,0.8133642995933215
0.6840764331210191,0.8142328711793572
