date,crop_daily_share,impervious_daily_share,crop_daily_total_prior,impervious_daily_total_prior,daily_total_prior
2023-09-17,0.002382980686295002,0.0029141021426908704,0.16881035181713794,0.05449371006831929,0.22330406188545723
2023-09-18,0.00196261046419939,0.0023631384206576666,0.1390313252838848,0.044190688466298374,0.18322201375018315
2023-09-19,0.0015532122261080626,0.001826565360637585,0.11002955409749517,0.03415677224392284,0.144186326341418
2023-09-20,0.0014151532118455033,0.0016461147390654407,0.10024945352713546,0.030782345620523746,0.13103179914765922
2023-09-21,0.0012858796632444552,0.0014771845255618777,0.09109171534423721,0.027623350628007116,0.11871506597224432
2023-09-22,0.0011894597764273871,0.0013513640078688075,0.08426133056211611,0.025270506947146703,0.10953183750926282
2023-09-23,0.0011915328619247273,0.0013548045645696825,0.08440818793874769,0.025334845357453065,0.10974303329620075
2023-09-24,0.00117613804405267,0.00133530733308702,0.08331761904069114,0.024970247128727276,0.10828786616941842
2023-09-25,0.003320075924459195,0.004717643380315292,0.23519417848868937,0.08821993121189597,0.3234141097005854
2023-09-26,0.0013401861681693345,0.001552003098539782,0.09493878815311566,0.029022457942693928,0.12396124609580958
2023-09-27,0.0012265008340857284,0.0014111367219105115,0.08688531908663301,0.02638825669972657,0.11327357578635958
2023-09-28,0.001416979445363508,0.0016694735392883085,0.10037882390955091,0.031219155184691375,0.13159797909424228
2023-09-29,0.0028688681040488495,0.003933748893888394,0.2032306164908205,0.07356110431571297,0.27679172080653347
2023-09-30,0.0011195635426653786,0.0012650581196643786,0.07930988136241543,0.023656586837723884,0.10296646820013931
2023-10-01,0.0007033570759033716,0.0008509028597076741,0.04982581525699485,0.01591188347653351,0.06573769873352836
2023-10-02,0.0006226327186582463,0.0007455640207989189,0.04410730178975017,0.013942047188939785,0.058049348978689956
2023-10-03,0.0006819787824578956,0.0008240546814480581,0.04831137694931733,0.015409822543078688,0.06372119949239602
2023-10-04,0.0007238631525986975,0.0008796137636242099,0.05127846573009173,0.01644877737977273,0.06772724310986446
2023-10-05,0.0006651441354222747,0.0008031176208018321,0.04711881055331395,0.015018299508994264,0.06213711006230821
2023-10-06,0.000732827627285367,0.0009180843172024883,0.0519135091168954,0.017168176731686535,0.06908168584858193
2023-10-07,0.0011348260202392786,0.001505070600189873,0.0803910752737505,0.028144820223550627,0.10853589549730112
2023-10-08,0.001515755768162454,0.002069505109425754,0.10737613861662824,0.038699745546261606,0.14607588416288986
2023-10-09,0.0012574895893865132,0.0016466576606537584,0.0890805625121406,0.030792498254225288,0.11987306076636589
2023-10-10,0.001334045974626137,0.0017655427196935386,0.09450381684251555,0.03301564885826918,0.12751946570078473
2023-10-11,0.0008490900334345361,0.001050251233218971,0.06014953796850254,0.019639698061194758,0.0797892360296973
2023-10-12,0.00082640078054273,0.0010183893784619198,0.058542231293646996,0.019043881377237903,0.0775861126708849
2023-10-13,0.0007811678877961871,0.0009594817736800269,0.0553379331714819,0.017942309167816507,0.0732802423392984
2023-10-14,0.0007228541792818297,0.0008833909395197146,0.05120699006032482,0.016519410569018664,0.06772640062934349
2023-10-15,0.0006864673406333288,0.0008360643312429337,0.04862934641046501,0.01563440299424286,0.06426374940470787
2023-10-16,0.0005779257618455712,0.0006940197079685688,0.04094026096914027,0.012978168539012238,0.0539184295081525
2023-10-17,0.0005985215987307862,0.0007214529008714587,0.042399270054088896,0.013491169246296281,0.055890439300385175
2023-10-18,0.0008248336190756506,0.001018873423800143,0.058431213575319094,0.019052933025062675,0.07748414660038178
2023-10-19,0.0013041384213513375,0.001730165281604599,0.09238516576852876,0.03235409076600601,0.12473925653453477
2023-10-20,0.0015923736534812925,0.002185548344612643,0.11280374961261477,0.040869754044256426,0.1536735036568712
2023-10-21,0.0008412830317519145,0.001064544876325748,0.05959648996930563,0.01990698918729149,0.07950347915659713
2023-10-22,0.0006934837865451114,0.0008478669263670888,0.04912639143885569,0.015855111523064562,0.06498150296192026
2023-10-23,0.0005830986735482473,0.0007032950332818498,0.04130671003415784,0.013151617122370592,0.05445832715652843
2023-10-24,0.0006171690108863782,0.0007483051402482606,0.04372025273119103,0.013993306122642475,0.05771355885383351
2023-10-25,0.0005834635454021104,0.0007043436407374805,0.0413325575562855,0.013171226081790888,0.05450378363807639
2023-10-26,0.0006351393144786891,0.0007724290642564791,0.04499326903767034,0.014444423501596162,0.05943769253926651
2023-10-27,0.002939344856671588,0.004241913901888506,0.2082231896466153,0.07932378996531507,0.2875469796119304
2023-10-28,0.0007912682937790478,0.0009931659531730536,0.05605344593130775,0.018572203324336106,0.07462564925564386
2023-10-29,0.0007707836237510296,0.0009511487164401719,0.05460231190652294,0.017786480997431218,0.07238879290395416
2023-10-30,0.0006060584023946022,0.0007351433249511821,0.04293317722563362,0.013747180176587107,0.05668035740222073
2023-10-31,0.0005398432238648102,0.0006484160783683653,0.038242493978583154,0.012125380665488432,0.05036787464407159
2023-11-01,0.0007485273923420693,0.0008981243829516742,0.05302568047351219,0.01679492596119631,0.0698206064347085
2023-11-02,0.0007261760217180456,0.0008689356563099755,0.05144230937850635,0.016249096772996543,0.06769140615150289
2023-11-03,0.0006251108919573595,0.0007364186888679847,0.04428285558625935,0.013771029481831315,0.058053885068090665
2023-11-04,0.0006794431973377828,0.0008078443842925953,0.048131756099408535,0.015106689986271534,0.06323844608568006
2023-11-05,0.0006288065293207828,0.0007414817974349428,0.044544654537084255,0.013865709612033433,0.05841036414911769
2023-11-06,0.0005979143546330475,0.0007010173243224627,0.042356252882205084,0.013109023964830055,0.05546527684703514
2023-11-07,0.0005386317641966595,0.0006232738726383521,0.038156674175691366,0.011655221418337186,0.04981189559402855
2023-11-08,0.00244376083371597,0.003463924979899985,0.17311601746043934,0.06477539712412973,0.23789141458456908
2023-11-09,0.0007199754576177721,0.000861367621006167,0.05100306141764298,0.016107574512815324,0.0671106359304583
2023-11-10,0.008337279135151254,0.011902472069136005,0.5906128539341149,0.22257622769284333,0.8131890816269582
2023-11-11,0.0015761882464903837,0.001990275257466778,0.11165717538137879,0.037218147314628754,0.14887532269600753
2023-11-12,0.0012294655177776293,0.001586329634236767,0.08709533727936726,0.02966436416022755,0.11675970143959481
2023-11-13,0.0008704144603477112,0.0010690090992501115,0.06166016037103187,0.01999047015597709,0.08165063052700897
2023-11-14,0.00102023852178185,0.001286060355190304,0.07227369688302626,0.024049328642058686,0.09632302552508495
2023-11-15,0.00103204956753977,0.0012912653599650133,0.0731103913645173,0.02414666223134575,0.09725705359586305
2023-11-16,0.0010608753629882967,0.0013443586645254734,0.07515241071409094,0.025139507026626356,0.1002919177407173
2023-11-17,0.0008173435205421778,0.0009888200504083427,0.05790061499520788,0.01849093494263601,0.07639154993784389
2023-11-18,0.0007039455235635354,0.0008398678021377903,0.04986750088924085,0.01570552789997668,0.06557302878921753
2023-11-19,0.0007087497247539657,0.0008460394745317556,0.05020783050157093,0.01582093817374383,0.06602876867531476
2023-11-20,0.0006982908077358932,0.0008321618795048457,0.049466920820010675,0.015561427146740617,0.06502834796675129
2023-11-21,0.0006616288603940325,0.0007838764269329375,0.04686978847031327,0.014658489183645934,0.061528277653959206
2023-11-22,0.0006381468953709608,0.0007528733702904233,0.04520632606807887,0.014078732024430917,0.059285058092509786
2023-11-23,0.0006956713108573834,0.0008281749114228009,0.04928135566113704,0.015486870843606379,0.06476822650474343
2023-11-24,0.00066135355778786,0.0007829173887249976,0.046850286033692005,0.014640555169157457,0.061490841202849464
2023-11-25,0.0006533429438311972,0.0007721718323612648,0.046282814141002014,0.014439613265155653,0.060722427406157665
2023-11-26,0.0006913308346842251,0.0008217832284443401,0.04897387632903051,0.015367346371909164,0.06434122270093967
2023-11-27,0.0006724831609546641,0.0007967819342988717,0.047638707122028404,0.014899822171388901,0.0625385292934173
2023-11-28,0.0007215130463356849,0.0008608540029187773,0.05111198420241992,0.01609796985458114,0.06720995405700106
2023-11-29,0.0007005791283330678,0.0008330827288984854,0.04962902545111453,0.015578647030401679,0.06520767248151621
2023-11-30,0.0007797996781036323,0.0009623214256136837,0.05524100919686132,0.017995410658975888,0.0732364198558372
2023-12-01,0.0004591640090565669,0.000559532036338912,0.0325271784015672,0.010463249079537655,0.042990427481104855
2023-12-02,0.00046244800999952667,0.0005634997728836392,0.03275981702836647,0.010537445752924054,0.04329726278129053
2023-12-03,0.0006813052519869905,0.0009015379056098609,0.04826366405075841,0.0168587588349044,0.0651224228856628
2023-12-04,0.002543968523342487,0.003678359029527852,0.1802147301935818,0.06878531385217083,0.24900004404575266
2023-12-05,0.0006170006719989765,0.0007652301914050464,0.043708327604407494,0.01430980457927437,0.05801813218368186
2023-12-06,0.0005067070222149382,0.0006200660259308658,0.035895125453706225,0.011595234684907193,0.04749036013861342
2023-12-07,0.0004708518731634081,0.0005725873716492882,0.03335514669489583,0.010707383849841691,0.04406253054473752
2023-12-08,0.00047880347279422627,0.000582590178085409,0.03391843801274299,0.01089443633019715,0.04481287434294014
2023-12-09,0.0005283734559650609,0.0006472023444951284,0.037429975620564916,0.012102683842058903,0.04953265946262382
2023-12-10,0.0006392529827862922,0.0007922686514047347,0.04528468130058094,0.01481542378126854,0.060100105081849486
2023-12-11,0.0004591810321289365,0.0005554466458006767,0.03252838431601386,0.010386852276472656,0.042915236592486514
2023-12-12,0.00041699612057546795,0.0004995870222118581,0.029540005181566152,0.009342277315361748,0.0388822824969279
2023-12-13,0.0004011121314577875,0.00047823314828003766,0.028414783392469667,0.008942959872836706,0.03735774326530637
2023-12-14,0.0005340540046776661,0.0006521991576059662,0.03783238569136587,0.01219612424723157,0.05002850993859744
2023-12-15,0.0004876281581186346,0.0005907311278080498,0.034543578721124076,0.011046672090010532,0.04559025081113461
2023-12-16,0.000922672944395654,0.0012711434331052949,0.06536215138098814,0.023770382199069018,0.08913253358005715
2023-12-17,0.0006146950914535221,0.0007921993747167366,0.04354500027856751,0.014814128307202978,0.058359128585770484
2023-12-18,0.0006209105547612846,0.000799782309228034,0.0439853036992894,0.014955929182564238,0.05894123288185364
2023-12-19,0.000998205591286015,0.0013685556192522157,0.0707128840867013,0.025591990080016436,0.09630487416671774
2023-12-20,0.00048517286877288634,0.0005871924063010341,0.03436964602387127,0.010980497997829339,0.04535014402170061
2023-12-21,0.0004550291977261384,0.0005444574553802035,0.032234268366919644,0.010181354415609807,0.04241562278252945
2023-12-22,0.00048329039969678553,0.0005809234845720607,0.03423629191452029,0.010863269161497536,0.04509956107601783
2023-12-23,0.0004328253546813796,0.0005140487851142348,0.030661348125628932,0.009612712281636192,0.040274060407265125
2023-12-24,0.0005399324804214968,0.0006539752197391919,0.038248816913058835,0.01222933660912289,0.050478153522181726
2023-12-25,0.0006427025684881437,0.0007881971454871437,0.0455290499517001,0.01473928662060959,0.06026833657230969
2023-12-26,0.0005879782146368787,0.0007156956659899236,0.04165237672487648,0.013383508954011573,0.05503588567888806
2023-12-27,0.000539855322511825,0.0006518468550242175,0.038243351046737685,0.01218953618895287,0.05043288723569055
2023-12-28,0.00046332597738073494,0.0005507030282294976,0.032822012237651264,0.010298146627891606,0.04312015886554287
2023-12-29,0.0005946885403442053,0.0007224059916972503,0.042127736197983504,0.013508992044738584,0.05563672824272209
2023-12-30,0.0006029069622861796,0.0007427003394365752,0.04270992920835297,0.013888496347463959,0.05659842555581693
2023-12-31,0.000505259234670487,0.0006035760551475296,0.0357925641840573,0.011286872231258805,0.04707943641531611
