date,obs,rain,runoff,p05,p25,p50,p75,p95,width_50,width_90,cover_90,season,all_days,rainfall_days,non_rainfall_days,high_runoff_days,peak_TP_days,low_runoff_high_TP_days
2023-05-18,0.06,2.8,7910.0,0.05819178263696208,0.0635798019630998,0.06814332144378157,0.07207330927145225,0.07859337104687603,0.008493507308352452,0.02040158840991395,1,Spring,True,True,False,True,False,False
2023-05-19,0.055,0.0,6450.0,0.054321940323794615,0.05850291404321105,0.06304824676462972,0.06747348479139592,0.07344100424265952,0.008970570748184872,0.019119063918864906,1,Spring,True,False,True,True,False,False
2023-05-20,0.07,4.4,6880.0,0.060636764064751617,0.06668551111688804,0.07113374056711606,0.07517790333509408,0.0841261391317422,0.008492392218206038,0.023489375066990587,1,Spring,True,True,False,True,False,False
2023-05-21,0.088,10.3,10270.0,0.07877822098420352,0.08473879480208184,0.09031933533610634,0.0961905065266874,0.10456316067758047,0.01145171172460556,0.025784939693376946,1,Spring,True,True,False,True,False,False
2023-05-22,0.089,6.9,9570.0,0.07229403595674734,0.08118989144180341,0.08726443227152994,0.0933071151913279,0.09883415163147827,0.01211722374952448,0.026540115674730927,1,Spring,True,True,False,True,False,False
2023-05-23,0.082,0.0,6760.0,0.062093861812429305,0.0666809484450739,0.07081696239001828,0.07608527730684726,0.08255036516236486,0.009404328861773364,0.020456503349935554,1,Spring,True,False,True,True,False,False
2023-05-24,0.072,1.0,6380.0,0.05978128244835375,0.0656351485029151,0.07014532993123127,0.07480767901797913,0.07987152715859183,0.009172530515064031,0.020090244710238084,1,Spring,True,True,False,True,False,False
2023-05-25,0.076,14.8,6280.0,0.06774664670968507,0.07696232005956592,0.08115700994007075,0.08563993525543576,0.09603800591997609,0.008677615195869834,0.028291359210291023,1,Spring,True,True,False,True,False,False
2023-05-26,0.069,0.1,5970.0,0.056932311789219106,0.0646099274474182,0.06895472670001906,0.07346847187385705,0.07943276968714558,0.008858544426438852,0.02250045789792647,1,Spring,True,True,False,True,False,False
2023-05-27,0.1,0.0,4310.0,0.05563471051360928,0.06159616273374865,0.06544992628937799,0.06986503917835402,0.07569379589007803,0.008268876444605368,0.020059085376468756,0,Spring,True,False,True,False,False,False
2023-05-28,0.102,0.0,3860.0,0.05572177142191703,0.0627851549433646,0.06699489244781079,0.07168271358170089,0.07877318487388478,0.008897558638336286,0.023051413451967748,0,Spring,True,False,True,False,False,False
2023-05-29,0.075,0.0,3540.0,0.057198659465056784,0.06529776656835509,0.06958198693281392,0.07364723078659365,0.08146165641966796,0.008349464218238553,0.024262996954611177,1,Spring,True,False,True,False,False,False
2023-05-30,0.075,0.0,2940.0,0.057317458319336025,0.0645393850274955,0.07027258207034234,0.07511357059041437,0.07996409115147701,0.010574185562918878,0.022646632832140988,1,Spring,True,False,True,False,False,False
2023-05-31,0.08,0.0,2740.0,0.06037766254996068,0.06824632416806853,0.0732236523174821,0.0777011626753974,0.08312425472359301,0.009454838507328867,0.022746592173632334,1,Spring,True,False,True,False,False,False
2023-06-01,0.08,0.0,2810.0,0.06262276877274792,0.06940397641494331,0.0759218249378614,0.08043493008936917,0.08643886303839042,0.011030953674425859,0.023816094265642504,1,Summer,True,False,True,False,False,False
2023-06-02,0.069,0.0,2750.0,0.06582707495092707,0.07265159274668956,0.078351873709287,0.08319359548064473,0.09229447111656224,0.01054200273395517,0.026467396165635163,1,Summer,True,False,True,False,False,False
2023-06-03,0.128,26.6,10180.0,0.11313143697468445,0.11968447069775673,0.12401524708275341,0.12730905406899018,0.13373915973041542,0.007624583371233451,0.020607722755730973,1,Summer,True,True,False,True,True,False
2023-06-04,0.128,9.4,13300.0,0.12034094283416821,0.12903157246409852,0.13224003547231505,0.13565552168685627,0.14529556975762076,0.006623949222757747,0.024954626923452544,1,Summer,True,True,False,True,True,False
2023-06-05,0.069,0.0,6060.0,0.08407775707657322,0.08824516831657109,0.09225591601115829,0.09522888738647092,0.09970341343218309,0.006983719069899835,0.015625656355609863,0,Summer,True,False,True,True,False,False
2023-06-06,0.063,0.0,4890.0,0.07409024266316293,0.07878733116939851,0.08148738875114483,0.08434904281510223,0.08961948382156606,0.0055617116457037236,0.015529241158403137,0,Summer,True,False,True,True,False,False
2023-06-07,0.068,3.9,4630.0,0.07405934980930985,0.07899817345548807,0.08118603730008159,0.08435242406855775,0.08859271647170426,0.005354250613069683,0.014533366662394409,0,Summer,True,True,False,True,False,False
2023-06-08,0.082,0.9,4440.0,0.07424733791312046,0.0769238934370263,0.07935439655754237,0.0818226787192623,0.08663539946407417,0.004898785282236001,0.012388061550953705,1,Summer,True,True,False,True,False,False
2023-06-09,0.074,2.0,4160.0,0.07414775509203678,0.07808442891467746,0.08020955060261037,0.08278327739516356,0.08815306245554816,0.004698848480486101,0.014005307363511382,0,Summer,True,True,False,False,False,False
2023-06-10,0.078,0.9,4110.0,0.07453774127392056,0.07774438784861193,0.07978387298849891,0.08290191753080052,0.08749839390237953,0.005157529682188591,0.012960652628458968,1,Summer,True,True,False,False,False,False
2023-06-11,0.074,0.0,3160.0,0.07154674551930822,0.07569097809029518,0.07854892551387746,0.08255651011875018,0.0877934261020636,0.006865532028454996,0.016246680582755385,1,Summer,True,False,True,False,False,False
2023-06-12,0.074,0.0,2570.0,0.0714490188678585,0.07524065263810516,0.07899820195054957,0.08154459258993513,0.08492016137442848,0.0063039399518299705,0.013471142506569986,1,Summer,True,False,True,False,False,False
2023-06-13,0.072,0.0,3100.0,0.07179741704876907,0.0759035020078592,0.07880990802469204,0.0819932694132955,0.08599421333125383,0.0060897674054363055,0.014196796282484755,1,Summer,True,False,True,False,False,False
2023-06-14,0.078,1.1,2830.0,0.0727762889625974,0.07692642872958196,0.08004322715995743,0.0830840398407568,0.08688406084135326,0.0061576111111748405,0.014107771878755865,1,Summer,True,True,False,False,False,False
2023-06-15,0.077,0.0,3060.0,0.072866087852377,0.07730030619760225,0.07972440849673557,0.08289517026932908,0.08789223762986838,0.005594864071726824,0.01502614977749138,1,Summer,True,False,True,False,False,False
2023-06-16,0.076,3.6,3930.0,0.07820514472898597,0.08139637781002458,0.08445912554250251,0.08702112360044367,0.09270654875186037,0.005624745790419092,0.014501404022874392,0,Summer,True,True,False,False,False,False
2023-06-17,0.087,41.5,9180.0,0.1094877237910823,0.11539679996308773,0.11989893857642833,0.12415661026031709,0.13047981732454186,0.008759810297229359,0.020992093533459558,0,Summer,True,True,False,True,False,False
2023-06-18,0.116,38.8,17000.0,0.1256903138115857,0.13367918450689634,0.13890889678481244,0.14375517325885354,0.15194559931360058,0.010075988751957199,0.026255285502014863,0,Summer,True,True,False,True,True,False
2023-06-19,0.104,0.7,7520.0,0.08214443202730574,0.08750329274461845,0.09021843038558687,0.09399063232825941,0.09879515549847283,0.006487339583640964,0.016650723471167084,0,Summer,True,True,False,True,False,False
2023-06-20,0.082,0.2,4710.0,0.06791798212690471,0.07278274626288316,0.07581337134331997,0.07812396927571258,0.08365645583552546,0.005341223012829424,0.015738473708620748,1,Summer,True,True,False,True,False,False
2023-06-21,0.082,0.0,3610.0,0.06435444022352715,0.06871790550557261,0.07108219077762223,0.0731812386374397,0.07745570058564558,0.004463333131867087,0.013101260362118422,0,Summer,True,False,True,False,False,False
2023-06-22,0.132,5.1,4450.0,0.06796512458752589,0.07133506824778572,0.07311499555907708,0.07579904436941662,0.08015845647091253,0.004463976121630894,0.012193331883386643,0,Summer,True,True,False,True,True,False
2023-06-23,0.111,13.6,7160.0,0.07556544263329801,0.08116596418590523,0.08368271965227007,0.08740675208589294,0.09152314772734378,0.006240787899987707,0.015957705094045774,0,Summer,True,True,False,True,True,False
2023-06-24,0.13,13.6,12310.0,0.09706994315764857,0.10221703071612748,0.10563735142229466,0.11043222429077271,0.11557035755617985,0.00821519357464523,0.018500414398531284,0,Summer,True,True,False,True,True,False
2023-06-25,0.08,0.7,6260.0,0.07395155600605761,0.07908567358520277,0.08177317767445233,0.08517704346802446,0.08917877289788154,0.00609136988282169,0.015227216891823922,1,Summer,True,True,False,True,False,False
2023-06-26,0.077,2.7,5340.0,0.06944026865430117,0.07308524023560165,0.07564805981351559,0.07959619480316413,0.08339206425430379,0.0065109545675624825,0.01395179560000262,1,Summer,True,True,False,True,False,False
2023-06-27,0.074,0.4,4460.0,0.06631530961393116,0.07012824953095395,0.07322589019811832,0.07634251824428964,0.08168644006666456,0.006214268713335691,0.015371130452733403,1,Summer,True,True,False,True,False,False
2023-06-28,0.078,0.0,3660.0,0.0644855867160657,0.06817771761081315,0.07120579301367522,0.07462184475474554,0.07896422877263774,0.006444127143932388,0.014478642056572039,1,Summer,True,False,True,False,False,False
2023-06-29,0.074,0.0,2690.0,0.06322405171957977,0.06813177539509033,0.07306478761590737,0.07814656323712038,0.08484916427685142,0.010014787842030054,0.021625112557271647,1,Summer,True,False,True,False,False,False
2023-06-30,0.069,0.0,2840.0,0.06278597696298431,0.07033197580851099,0.0757100516882036,0.08033950363047704,0.08730587826247509,0.010007527821966053,0.024519901299490776,1,Summer,True,False,True,False,False,False
2023-07-01,0.064,10.6,2600.0,0.06832953433118505,0.07402523936212278,0.08053088500366096,0.08557765805718148,0.09177071742829057,0.0115524186950587,0.023441183097105522,0,Summer,True,True,False,False,False,False
2023-07-02,0.07,0.0,2370.0,0.06365615987990682,0.07048665802709364,0.0755694995075426,0.08011284532652466,0.08780227396456787,0.009626187299431016,0.024146114084661052,1,Summer,True,False,True,False,False,False
2023-07-03,0.075,1.0,2220.0,0.06334836040797276,0.07171078068510263,0.07798125910689567,0.08268197751876534,0.08961366021863902,0.01097119683366271,0.026265299810666262,1,Summer,True,True,False,False,False,False
2023-07-04,0.082,0.0,2070.0,0.06486575602849172,0.07302069654322098,0.07765901920078122,0.08376605066524913,0.0922284549089266,0.01074535412202815,0.027362698880434883,1,Summer,True,False,True,False,False,False
2023-07-05,0.073,0.0,2270.0,0.06682336295440966,0.07262393579876292,0.07797898109714413,0.0850738092231395,0.09188390782180827,0.012449873424376576,0.025060544867398615,1,Summer,True,False,True,False,False,False
2023-07-06,0.068,0.0,1690.0,0.06767045659139706,0.07438974659905026,0.08004558282016969,0.0839582485714415,0.09041358549082158,0.009568501972391244,0.022743128899424522,1,Summer,True,False,True,False,False,False
2023-07-07,0.065,0.0,1370.0,0.06770845691601411,0.07391099941305702,0.08015678935829881,0.08458295400697467,0.09104466227516021,0.010671954593917649,0.0233362053591461,0,Summer,True,False,True,False,False,False
2023-07-08,0.065,0.0,1480.0,0.0698019127132185,0.07690446637868883,0.08113396148069085,0.08822809624519032,0.09451898659313084,0.011323629866501483,0.02471707387991233,0,Summer,True,False,True,False,False,False
2023-07-09,0.065,0.0,1150.0,0.06843280774236056,0.07578757243145696,0.08256554262697788,0.08699012090968276,0.09497793284039252,0.011202548478225799,0.02654512509803196,0,Summer,True,False,True,False,False,False
2023-07-10,0.07,0.0,1330.0,0.06921402242720807,0.07864631753683307,0.08251048665884612,0.08704720113935999,0.09671269252693018,0.008400883602526915,0.02749867009972211,1,Summer,True,False,True,False,False,False
2023-07-11,0.069,0.0,870.0,0.07185703083658207,0.08023135093394858,0.08457791461984633,0.09134663244544634,0.09782314226955138,0.011115281511497765,0.025966111432969313,0,Summer,True,False,True,False,False,False
2023-07-12,0.078,0.0,930.0,0.07485172917352158,0.08262622590166084,0.08569787293565584,0.0900406346765553,0.09924985927753241,0.007414408774894465,0.02439813010401083,1,Summer,True,False,True,False,False,False
2023-07-13,0.069,0.0,640.0,0.07331514636389024,0.07878278846913118,0.08597546637543153,0.09025889277638517,0.09568485788014391,0.011476104307253987,0.02236971151625368,0,Summer,True,False,True,False,False,False
2023-07-14,0.076,0.0,480.0,0.07626999560667538,0.0839360822505841,0.08805202052839706,0.09299011834423299,0.09843454769951455,0.009054036093648882,0.02216455209283917,0,Summer,True,False,True,False,False,False
2023-07-15,0.093,0.7,640.0,0.07672467803944107,0.0822789943077891,0.0874729556148473,0.09370713774698808,0.10403924267122378,0.011428143439198984,0.02731456463178271,1,Summer,True,True,False,False,False,True
2023-07-16,0.153,21.3,6690.0,0.1008193677738717,0.10927511449275124,0.11719271408210322,0.12445255346360544,0.13753030583507916,0.015177438970854204,0.03671093806120747,0,Summer,True,True,False,True,True,False
2023-07-17,0.15,0.0,7450.0,0.1005348868313858,0.1085886861632777,0.1135556114317229,0.12182878851182627,0.1313026419951765,0.013240102348548569,0.030767755163790697,0,Summer,True,False,True,True,True,False
2023-07-18,0.092,11.5,3500.0,0.08729955380017229,0.09631661543340712,0.10144421685961952,0.10950411488230383,0.11747845581848668,0.013187499448896703,0.030178902018314385,1,Summer,True,True,False,False,False,False
2023-07-19,0.086,1.6,5110.0,0.0877258042185621,0.09716313106789969,0.10289972916587363,0.10724082158375481,0.11953221363833644,0.010077690515855123,0.031806409419774334,0,Summer,True,True,False,True,False,False
2023-07-20,0.126,0.2,3410.0,0.0833272818037188,0.09247369010225506,0.09782077308812734,0.10226570373726951,0.11274177371330726,0.009792013635014446,0.02941449190958846,0,Summer,True,True,False,False,True,False
2023-07-21,0.106,0.0,2040.0,0.07998747618057438,0.08712115486972441,0.09093936435332389,0.09864082567959293,0.10808837256523268,0.011519670809868515,0.028100896384658305,1,Summer,True,False,True,False,False,False
2023-07-22,0.086,0.0,1670.0,0.08167832522418718,0.08707457334093173,0.09204970588100653,0.0989023655363962,0.10653188550988253,0.011827792195464468,0.024853560285695353,1,Summer,True,False,True,False,False,False
2023-07-23,0.088,0.0,1250.0,0.07831984037707658,0.08401084990234478,0.09145049096017868,0.09853535875920667,0.10869297758627093,0.014524508856861892,0.03037313720919435,1,Summer,True,False,True,False,False,False
2023-07-24,0.086,0.0,1140.0,0.07674125684323672,0.08501769373647008,0.09355564551036857,0.09819759970685447,0.10453969098753957,0.01317990597038439,0.027798434144302844,1,Summer,True,False,True,False,False,False
2023-07-25,0.072,0.0,970.0,0.07573870696960915,0.08429633074347999,0.09056621695441555,0.09811740071318077,0.10654794179282497,0.013821069969700783,0.03080923482321582,0,Summer,True,False,True,False,False,False
2023-07-26,0.082,0.0,630.0,0.07909101877502465,0.08639630374663203,0.09170323371692933,0.09733368763883563,0.10725993442419299,0.010937383892203598,0.028168915649168333,1,Summer,True,False,True,False,False,True
2023-07-27,0.1,0.0,360.0,0.07930029204293176,0.08543579540018593,0.09146993751337953,0.09589225210261748,0.10347124445476089,0.010456456702431546,0.024170952411829122,1,Summer,True,False,True,False,False,True
2023-07-28,0.08,0.0,640.0,0.07854133837519639,0.0871764346984322,0.09239900633582857,0.09804006505218048,0.10520708764480613,0.01086363035374828,0.02666574926960974,1,Summer,True,False,True,False,False,False
2023-07-29,0.095,0.0,600.0,0.0814568680952908,0.08959135997002031,0.0935800393854235,0.09913184533698807,0.10893243258170471,0.009540485366967763,0.027475564486413903,1,Summer,True,False,True,False,False,True
2023-07-30,0.111,28.0,2920.0,0.09386717185730455,0.10283586681777776,0.10787587037949134,0.11536501217173017,0.12905225470890833,0.012529145353952414,0.03518508285160378,1,Summer,True,True,False,False,True,False
2023-07-31,0.109,0.0,1990.0,0.08390052186790133,0.0908873065135335,0.09636767949258779,0.1022279361125637,0.11300745893201992,0.011340629599030205,0.0291069370641186,1,Summer,True,False,True,False,True,False
2023-08-01,0.103,6.5,2335.0,0.08512244880350024,0.09384149450908472,0.10097430798024404,0.10745930134838015,0.11919502104220353,0.013617806839295435,0.03407257223870329,1,Summer,True,True,False,False,False,False
2023-08-02,0.096,0.0,2335.0,0.08039663651719244,0.0944065023331128,0.09867888631280336,0.10475522745959899,0.11196504956562492,0.010348725126486186,0.031568413048432484,1,Summer,True,False,True,False,False,False
2023-08-03,0.088,0.0,1130.0,0.0827142420474149,0.08888665485085459,0.09127634737369117,0.09521625264140166,0.09887462489387891,0.006329597790547065,0.01616038284646401,1,Summer,True,False,True,False,False,False
2023-08-04,0.077,0.0,430.0,0.07964998350624555,0.0844095571007186,0.0875188781740093,0.09068954175666524,0.09485208248387295,0.0062799846559466466,0.015202098977627393,0,Summer,True,False,True,False,False,False
2023-08-05,0.09,0.0,450.0,0.07869076758093854,0.08332429214285737,0.0854703427589446,0.09008040722217128,0.09304639337629884,0.00675611507931391,0.014355625795360302,1,Summer,True,False,True,False,False,True
2023-08-06,0.081,0.0,260.0,0.07823221167504292,0.08233563191312615,0.0844206568335259,0.08801257490777216,0.0929098713573153,0.005676942994646009,0.014677659682272373,1,Summer,True,False,True,False,False,False
2023-08-07,0.07,0.0,190.0,0.07759262165011485,0.08138691972825701,0.08457583661525203,0.08736376496482007,0.0914904120579278,0.005976845236563055,0.013897790407812943,0,Summer,True,False,True,False,False,False
2023-08-08,0.08,0.0,600.0,0.07729620287298652,0.08056460223221172,0.08440227450584603,0.08721282104057922,0.09305556350667381,0.006648218808367495,0.015759360633687283,1,Summer,True,False,True,False,False,False
2023-08-09,0.078,0.4,360.0,0.07624990541722942,0.0806795352221925,0.08349219394072312,0.08705667656294766,0.09144160133142794,0.006377141340755163,0.015191695914198514,1,Summer,True,True,False,False,False,False
2023-08-10,0.114,32.3,4340.0,0.10212160002312759,0.10728722602633996,0.11311406778168229,0.11638386046925821,0.12220940687269355,0.00909663444291825,0.02008780684956596,1,Summer,True,True,False,True,True,False
2023-08-11,0.144,0.5,4240.0,0.0883937205520191,0.09338265640245359,0.09716779217413618,0.10100323013164211,0.10699505399832232,0.007620573729188521,0.018601333446303214,0,Summer,True,True,False,False,True,False
2023-08-12,0.109,13.3,7380.0,0.10786103751321134,0.11319023780665413,0.1168191051514268,0.12025527646043593,0.12547231417482732,0.007065038653781802,0.01761127666161598,1,Summer,True,True,False,True,True,False
2023-08-13,0.133,13.0,6820.0,0.10446381905656202,0.11079128302417726,0.11452146451103962,0.11888441344735245,0.12329058554066007,0.008093130423175193,0.018826766484098048,0,Summer,True,True,False,True,True,False
2023-08-14,0.084,4.1,5540.0,0.09422799194374916,0.09816280971421765,0.10236594882657947,0.10670697654609551,0.11155936012324327,0.008544166831877864,0.017331368179494114,0,Summer,True,True,False,True,False,False
2023-08-15,0.08,3.8,3480.0,0.08521487393769396,0.08887430195178238,0.09300939668900207,0.09670938089303191,0.10202370375453713,0.007835078941249532,0.016808829816843174,0,Summer,True,True,False,False,False,False
2023-08-16,0.08,2.7,2300.0,0.07917285677196054,0.08352029704424027,0.08745808164726307,0.09081522546212512,0.09537407760670506,0.007294928417884844,0.016201220834744526,1,Summer,True,True,False,False,False,False
2023-08-17,0.083,0.6,1400.0,0.07491819577991765,0.07908901167650419,0.08272430992307576,0.08603035527974921,0.09001770169415448,0.006941343603245026,0.015099505914236824,1,Summer,True,True,False,False,False,False
2023-08-18,0.089,0.0,1000.0,0.07311087980847085,0.07691669469562684,0.08060565886891669,0.08372911932733357,0.08798415609181036,0.006812424631706726,0.01487327628333951,0,Summer,True,False,True,False,False,False
2023-08-19,0.082,1.5,980.0,0.07293383538204215,0.07680418370894498,0.08029275908659682,0.08369558566849475,0.08682731752190088,0.006891401959549764,0.013893482139858734,1,Summer,True,True,False,False,False,True
2023-08-20,0.116,28.7,3030.0,0.08856760785286005,0.09481324412300017,0.09837205188448803,0.10253278755431616,0.10548413055251497,0.007719543431315992,0.01691652269965492,0,Summer,True,True,False,False,True,False
2023-08-21,0.091,0.1,2340.0,0.07718588492578515,0.08180784575313987,0.08482344968212469,0.08823888190462917,0.0920243669828481,0.006431036151489294,0.014838482057062952,1,Summer,True,True,False,False,False,False
2023-08-22,0.088,5.6,3000.0,0.08018907374308717,0.08433312444333721,0.08743703875929557,0.09045593374744473,0.09430303489028159,0.006122809304107524,0.014113961147194418,1,Summer,True,True,False,False,False,False
2023-08-23,0.08,30.4,2670.0,0.0851273612665194,0.09080022296674076,0.09454933644761904,0.09807899087524205,0.10398791862114322,0.0072787679085012935,0.018860557354623816,0,Summer,True,True,False,False,False,False
2023-08-24,0.078,2.2,2610.0,0.07590170503492323,0.0801093895550925,0.08422451443968812,0.08677641241003688,0.09213292490755934,0.006667022854944374,0.016231219872636107,1,Summer,True,True,False,False,False,False
2023-08-25,0.07,0.0,1770.0,0.06994302649382933,0.0750189351276767,0.07747943180475664,0.08100397684637861,0.08530258816920894,0.005985041718701914,0.015359561675379607,1,Summer,True,False,True,False,False,False
2023-08-26,0.064,0.1,1580.0,0.06838089872811995,0.07295777355370052,0.07595259664008375,0.08014272462863051,0.0843013491220198,0.007184951074929988,0.015920450393899846,0,Summer,True,True,False,False,False,False
2023-08-27,0.093,36.7,4300.0,0.08818788807141155,0.0944081567423844,0.09895842116459504,0.10329580924129433,0.10795389643851519,0.008887652498909937,0.01976600836710364,1,Summer,True,True,False,False,False,False
2023-08-28,0.145,27.3,10310.0,0.10522502543363799,0.11119082557422669,0.11710044059819424,0.12152102921591187,0.1299800661593509,0.010330203641685187,0.024755040725712912,0,Summer,True,True,False,True,True,False
2023-08-29,0.148,27.5,16730.0,0.11769308882499661,0.12457829726555586,0.12803831544894045,0.13302699743381505,0.14397660622273045,0.008448700168259188,0.026283517397733838,0,Summer,True,True,False,True,True,False
2023-08-30,0.079,0.0,4300.0,0.07701831497492444,0.07944314544555031,0.08300309138161929,0.08655592656796654,0.09242678658353884,0.0071127811224162285,0.015408471608614402,1,Summer,True,False,True,False,False,False
2023-08-31,0.065,0.2,2880.0,0.0646466915767817,0.06760762591722293,0.07030148257741237,0.07352724196262415,0.07817516133268049,0.005919616045401227,0.01352846975589879,1,Summer,True,True,False,False,False,False
2023-09-01,0.064,2.3,3000.0,0.06134237193635101,0.06492034609869948,0.06787798814412054,0.07076443461225053,0.07683417224063421,0.005844088513551046,0.015491800304283203,1,Autumn,True,True,False,False,False,False
2023-09-02,0.063,0.0,2260.0,0.058318361226354046,0.06194974310579246,0.0642394127387702,0.06684574302735258,0.07237317077855593,0.004895999921560118,0.014054809552201883,1,Autumn,True,False,True,False,False,False
2023-09-03,0.065,0.0,1730.0,0.05586889230594491,0.05946948077775678,0.06215463308776638,0.06447775386418853,0.06932587429654495,0.005008273086431744,0.01345698199060004,1,Autumn,True,False,True,False,False,False
2023-09-04,0.064,0.0,1120.0,0.054843729409893544,0.058093610050052466,0.060288242146388615,0.06350486297024228,0.06833806095363738,0.0054112529201898185,0.01349433154374384,1,Autumn,True,False,True,False,False,False
2023-09-05,0.062,5.3,1660.0,0.05954821424904754,0.06206562067066453,0.06447936419781282,0.06729263453325057,0.07175143274780768,0.00522701386258604,0.01220321849876014,1,Autumn,True,True,False,False,False,False
2023-09-06,0.087,14.3,4310.0,0.07622026886641083,0.08091840321813422,0.08278333417649739,0.0856346901685457,0.08975804747597928,0.004716286950411486,0.013537778609568452,1,Autumn,True,True,False,False,False,False
2023-09-07,0.095,4.7,4500.0,0.07417484109901025,0.07814624353588784,0.08030949968479706,0.08373752394241125,0.08782634169684511,0.005591280406523416,0.013651500597834862,0,Autumn,True,True,False,True,False,False
2023-09-08,0.079,6.1,2840.0,0.06891433565398039,0.07280109188881508,0.07520148319254352,0.07765819930516185,0.08181506884719987,0.004857107416346776,0.01290073319321948,1,Autumn,True,True,False,False,False,False
2023-09-09,0.073,0.0,1950.0,0.059734131038226626,0.06337197014437372,0.06610339264485607,0.0690629107850537,0.07412671160423626,0.005690940640679973,0.01439258056600963,1,Autumn,True,False,True,False,False,False
2023-09-10,0.072,4.8,2270.0,0.06289352017204246,0.06670825831307166,0.06969475115178284,0.07365172898546722,0.07691330538654627,0.006943470672395563,0.01401978521450381,1,Autumn,True,True,False,False,False,False
2023-09-11,0.069,0.0,1540.0,0.058223633745156364,0.0612463671959705,0.06436571536108575,0.06723841983957421,0.07200955440568856,0.00599205264360371,0.013785920660532192,1,Autumn,True,False,True,False,False,False
2023-09-12,0.067,0.0,1520.0,0.0565055848538141,0.060615167060839394,0.06328238561839408,0.06591036497998772,0.07037482798020195,0.0052951979191483214,0.013869243126387848,1,Autumn,True,False,True,False,False,False
2023-09-13,0.072,4.6,3430.0,0.0684035780652008,0.07257955204055735,0.07690382244346483,0.0800648348093933,0.08305437918197706,0.007485282768835949,0.01465080111677626,1,Autumn,True,True,False,False,False,False
2023-09-14,0.179,28.5,17540.0,0.14957089673150928,0.1565120604076604,0.1633558329070901,0.16942629357386324,0.17653784003488765,0.012914233166202826,0.02696694330337837,0,Autumn,True,True,False,True,True,False
2023-09-15,0.157,34.4,27520.0,0.14545537407487102,0.1583583288306175,0.16432821366145506,0.17184441311730003,0.18120516809638149,0.01348608428668252,0.03574979402151046,1,Autumn,True,True,False,True,True,False
2023-09-16,0.09,0.1,9590.0,0.09993626312753913,0.1052829110759061,0.10964492916379219,0.1131600310616572,0.11834569273468948,0.007877119985751108,0.01840942960715035,0,Autumn,True,True,False,True,False,False
2023-09-17,0.068,0.0,7180.0,0.0806413820123287,0.0856292788233268,0.09001290803686976,0.09244139053957744,0.09819964325200535,0.006812111716250638,0.017558261239676645,0,Autumn,True,False,True,True,False,False
2023-09-18,0.062,0.0,5270.0,0.07054716825414342,0.07408308510484504,0.07715980019053104,0.08013335079557415,0.08512343914161166,0.006050265690729112,0.01457627088746824,0,Autumn,True,False,True,True,False,False
2023-09-19,0.061,0.0,3410.0,0.06072945628540227,0.06486768926818368,0.06712203549856162,0.07030928661169861,0.0747204301083629,0.005441597343514931,0.013990973822960634,1,Autumn,True,False,True,False,False,False
2023-09-20,0.064,0.0,2790.0,0.058466783803081276,0.061778204180350155,0.06464221458746805,0.06631387429725977,0.0705217243803077,0.0045356701169096125,0.01205494057722642,1,Autumn,True,False,True,False,False,False
2023-09-21,0.064,0.0,2210.0,0.05486678053769303,0.05972660940436839,0.06194916065787977,0.06471712346506764,0.06828277445478635,0.004990514060699246,0.013415993917093319,1,Autumn,True,False,True,False,False,False
2023-09-22,0.062,0.0,1780.0,0.05371105244242219,0.05867784709404928,0.06072716586810899,0.06272296939495461,0.06687271110908073,0.004045122300905334,0.01316165866665854,1,Autumn,True,False,True,False,False,False
2023-09-23,0.059,0.0,1800.0,0.054421781105063086,0.05880121812971272,0.06063834537843798,0.06421314894532676,0.0690479476647993,0.005411930815614037,0.014626166559736212,1,Autumn,True,False,True,False,False,False
2023-09-24,0.062,0.0,1740.0,0.056095183968948456,0.05973550785250352,0.06215425783641511,0.06481519345403927,0.06939139369927942,0.005079685601535752,0.013296209730330966,1,Autumn,True,False,True,False,False,False
2023-09-25,0.073,22.2,1170.0,0.07313419638089214,0.07817432064777298,0.08085604004787914,0.08349490893099354,0.0886898687883253,0.005320588283220559,0.015555672407433163,0,Autumn,True,True,False,False,False,False
2023-09-26,0.073,0.0,2510.0,0.06305376218167201,0.06611281970599239,0.06842614171893813,0.07190109810799467,0.07538129027759177,0.005788278402002273,0.012327528095919763,1,Autumn,True,False,True,False,False,False
2023-09-27,0.067,0.3,1860.0,0.05828322971453948,0.0625194672222357,0.06525853911981792,0.0673247748598117,0.07037279395576082,0.004805307637576001,0.012089564241221339,1,Autumn,True,True,False,False,False,False
2023-09-28,0.074,0.6,2600.0,0.060980524839552706,0.06706180199113129,0.06899879812126712,0.07221648568679517,0.07652867512540762,0.005154683695663881,0.015548150285854913,1,Autumn,True,True,False,False,False,False
2023-09-29,0.084,14.6,2700.0,0.07994416505486397,0.08447081825104948,0.08749286088833874,0.09085669138656641,0.09556180029981325,0.006385873135516931,0.015617635244949274,1,Autumn,True,True,False,False,False,False
2023-09-30,0.066,0.0,1540.0,0.06156889478395192,0.06447121881127492,0.06764697056486257,0.0700713634964447,0.07450514480572906,0.005600144685169783,0.012936250021777139,1,Autumn,True,False,True,False,False,False
2023-10-01,0.065,0.0,1570.0,0.05145309041610246,0.05583336751521028,0.05833380073308687,0.061101208516629854,0.06425324884525355,0.005267841001419575,0.012800158429151089,0,Autumn,True,False,True,False,False,False
